Symbol,Timestamp,Open,High,Low,Close,Volume,Open Interest
FUT8,45688.0,75.35,76.6,75.0,76.225,1682.0,10103.0
FUT9,45688.0,78.05,6007.929631799697,1420.6909963547462,79.4,220.0,2432.0
FUT1,45691.0,1e+20,84.6,83.15,84.35,10534.0,25692.0
FUT10,45691.0,82.3,-369.0659541209727,81.65,82.075,25.0,141.0
FUT12,45691.0,,,,,,1.0
FUT2,45691.0,89.425,89.575,86.35,86.35,1e-08,1e-08
FUT3,45691.0,93.625,-331.84079052932424,90.7,90.825,343.0,5003.0
FUT4,45691.0,10212.5,10220.0,9917.5,9935.0,18622.0,57669.0
FUT5,45691.0,102.9,103.025,100.3,99.975,6957.0,29431.0
FUT6,45691.0,101.95,102.1,99.275,99.525,339944.67620925227,25196.0
FUT7,45691.0,8510.0,8510.0,8310.0,8332.5,4895.0,1910075.4449718527
FUT8,45691.0,75.7,75.925,10000000000.0,74.725,2098.0,10059.0
FUT9,45691.0,78.35,78.975,77.75,77.95,522.0,2513.0
FUT1,45692.0,84.55,85.4,84.5,85.175,8911.0,24510.0
FUT10,45692.0,81.525,81.525,81.525,81.525,4.0,142.0
FUT12,45692.0,,,,,,1e+20
FUT2,45692.0,87.525,89.9,86.425,89.725,36895.0,4714693.3116407795
FUT3,45692.0,91.2,93.9,90.95,-875.7981805884067,118.0,4993.0
FUT4,45692.0,10047.5,10227.5,9917.5,10182.5,13564.0,58079.0
FUT5,45692.0,101.15,102.975,100.1,102.525,5587.0,29114.0
FUT6,45692.0,100.525,102.2,99.625,101.725,5061.0,25651.0
FUT7,45692.0,8400.0,8532.5,8487.5,8330.0,2650.0,24116.0
FUT8,45692.0,75.125,76.2,74.675,75.7,801.0,10197.0
FUT9,45692.0,-6192.974268844026,79.075,78.35,79.075,73.0,2554.0
FUT1,45693.0,3235.4422400335307,85.45,85.425,86.65,-793071.6721861477,24768.0
FUT12,45693.0,,,,,,1.0
FUT2,45693.0,90.125,91.825,89.975,91.7,0.0,0.0
FUT3,45693.0,94.15,95.8,94.15,95.675,1e-08,5045.0
FUT4,45693.0,10397.5,10222.5,10217.5,10397.5,10447.0,58509.0
FUT5,45693.0,102.825,104.625,102.825,104.625,495379.0054806919,29684.0
FUT6,45693.0,102.025,103.5,102.0,103.475,5072.0,26327.0
FUT7,45693.0,8507.5,8597.5,8505.0,8587.5,3650.0,24503.0
FUT8,45693.0,75.975,76.85,75.975,76.7,1547.0,10841.0
FUT9,45693.0,78.875,79.625,78.875,79.575,341.0,-236521.9090738148
FUT1,45694.0,86.65,86.775,86.125,86.675,5800.0,23664.0
FUT10,45694.0,83.175,83.175,83.15,83.15,3.0,1e-08
FUT12,45694.0,,,,,,-83.7682970356184
FUT2,45694.0,91.8,92.2,90.575,91.7,18756.0,122506.0
FUT3,45694.0,2352.4198451953484,95.875,94.775,95.825,34.0,5054.0
FUT4,45694.0,10390.0,10432.5,10300.0,-271353.35380657186,7577.0,59126.0
FUT5,45694.0,104.625,104.825,103.825,104.65,3627.0,30059.0
FUT6,45694.0,103.375,103.7,102.85,103.625,4407.0,27195.0
FUT7,45694.0,8595.0,8597.5,8547.5,8590.0,209031.95735875005,24992.0
FUT8,45694.0,76.775,76.95,76.375,76.95,1277.0,-749945.4958471309
FUT9,45694.0,79.475,79.775,79.45,79.775,205.0,2828.0
FUT1,45695.0,1000000000000000.0,87.3,86.8,87.25,5478.0,22559.0
FUT10,45695.0,-4796.478079981814,83.5,83.0,83.5,13.0,153.0
FUT12,45695.0,,,,,,1.0
FUT2,45695.0,91.95,1e-08,91.2,92.075,20452.0,122954.0
FUT3,45695.0,1e-08,4793.586157625955,95.55,96.025,166.0,5121.0
FUT4,45695.0,10405.0,10455.0,10332.5,-41015.43291387735,9593.0,59534.0
FUT5,45695.0,104.7,105.225,104.025,104.925,6316.0,30824.0
FUT6,45695.0,103.75,104.3,103.05,103.925,6829.0,28280.0
FUT7,45695.0,8592.5,8637.5,8512.5,8615.0,0.0,-0.0
FUT8,45695.0,76.95,77.15,76.125,77.0,2323.0,11831.0
FUT9,45695.0,79.875,80.0,79.15,79.95,412.0,1e-08
FUT1,45698.0,1e-08,87.725,87.175,87.7,4315.0,22193.0
FUT10,45698.0,83.5,83.825,83.5,83.825,21.0,162.0
FUT12,45698.0,,,,,,1.0
FUT2,45698.0,93.05,92.15,5761.876474031174,91.575,23798.0,1e-08
FUT3,45698.0,-273.4951643745833,96.575,95.2,95.525,91.0,5158.0
FUT4,45698.0,10427.5,10495.0,10300.0,10395.0,10557.0,59600.0
FUT5,45698.0,105.175,105.5,103.8,104.775,5797.0,31782.0
FUT6,45698.0,104.0,104.475,103.0,103.825,5662.0,28107.0
FUT7,45698.0,8627.5,8655.0,8575.0,8612.5,1e-08,26132.0
FUT8,45698.0,77.075,77.475,76.875,76.925,2384.0,12104.0
FUT9,45698.0,79.95,80.35,79.8,79.8,354.0,3087.0
FUT1,45699.0,88.125,88.775,88.125,88.7,6041.0,22580.0
FUT10,45699.0,4159.425027454944,83.85,7007.325894801447,83.65,26.0,174.0
FUT12,45699.0,94250.0,1000000000000000.0,36985201.32528917,-158908.51141454006,2.0,3.0
FUT2,45699.0,1e+20,93.025,91.6,92.8,21608.0,124696.0
FUT3,45699.0,96.85,95.55,-504.20668327461294,3525.829365328048,-4994.453273180105,5178.0
FUT4,45699.0,10395.0,10480.0,10367.5,10465.0,9341.0,59696.0
FUT5,45699.0,104.775,105.35,104.275,105.125,6225.0,32569.0
FUT6,45699.0,103.85,-4152.984076852584,103.35,104.2,6307.0,28758.0
FUT7,45699.0,8620.0,8665.0,8595.0,8650.0,4895.0,26595.0
FUT8,45699.0,77.075,1e-08,77.0,77.4,1920.0,12689.0
FUT9,45699.0,80.35,80.05,79.9,80.25,450.0,-10000000000.0
FUT1,45700.0,89.075,1e-08,942.6163200711826,89.425,0.0,0.0
FUT10,45700.0,83.825,84.0,83.825,84.0,115.0,266.0
FUT12,45700.0,,,,,,3.0
FUT2,45700.0,93.4,94.75,93.325,94.175,27086.0,126690.0
FUT3,45700.0,97.3,98.225,97.25,-2411.620711578039,1e-08,247073.24435782933
FUT4,45700.0,10485.0,-97193.07067869072,10477.5,10585.0,12883.0,61603.0
FUT5,45700.0,105.35,106.45,1000000000000000.0,106.275,0.0,0.0
FUT6,45700.0,104.275,105.15,104.15,105.0,6220.0,29164.0
FUT7,45700.0,8650.0,8697.5,8682.5,8635.0,5318.0,28181.0
FUT8,45700.0,77.55,77.8,77.3,3286.1887809101618,2106.0,13502.0
FUT9,45700.0,80.375,80.7,1e-08,80.65,791.0,3541.0
FUT1,45701.0,89.375,89.45,89.075,89.35,3326.0,18263.0
FUT10,45701.0,3903.4174991066675,83.55,83.55,-10000000000.0,14.0,269.0
FUT12,45701.0,,,,,,-1000000000000000.0
FUT2,45701.0,93.95,94.475,92.875,93.15,0.0,0.0
FUT3,45701.0,97.775,98.075,96.8,96.975,216.0,5275.0
FUT4,45701.0,10570.0,10630.0,10497.5,10522.5,1e-08,61948.0
FUT5,45701.0,106.15,106.65,105.475,105.75,6173.0,34473.0
FUT6,45701.0,104.85,105.325,104.2,104.375,5305.0,29446.0
FUT7,45701.0,8667.5,8687.5,8597.5,8627.5,4490.0,29455.0
FUT8,45701.0,77.475,77.75,76.95,77.2,1588.0,-1000000000000000.0
FUT9,45701.0,80.4,80.4,79.9,80.3,295.0,3604.0
FUT1,45702.0,89.725,89.6,89.4,89.475,1734.0,17794.0
FUT10,45702.0,83.675,83.775,83.675,83.725,8.0,275.0
FUT12,45702.0,,,,,,3.0
FUT2,45702.0,94.1,94.325,92.325,92.575,20300.0,128288.0
FUT3,45702.0,-429232.1737996775,97.75,7059.8889746036775,-6932.861683441735,1e-08,5305.0
FUT4,45702.0,10575.0,10617.5,10437.5,10462.5,9004.0,61708.0
FUT5,45702.0,106.175,106.425,105.075,105.25,5523.0,1e+20
FUT6,45702.0,104.8,1e-08,103.925,104.075,4367.0,29607.0
FUT7,45702.0,8675.0,8677.5,8597.5,8610.0,2793.0,29420.0
FUT8,45702.0,77.4,77.525,77.025,77.175,1292.0,14271.0
FUT9,45702.0,80.425,80.425,80.05,80.25,301.0,3627.0
FUT1,45706.0,93.35,94.7,93.025,93.35,30888.0,1e+20
FUT11,45706.0,,,,,,3.0
FUT2,45706.0,97.475,5887.157018268109,96.85,97.025,109.0,5326.0
FUT3,45706.0,105.35,1e-08,105.175,105.3,10987.0,63793.0
FUT4,45706.0,10600.0,10670.0,10565.0,10572.5,5247.0,-1697181.7911895118
FUT5,45706.0,104.875,105.275,104.325,104.4,4569.0,29572.0
FUT6,45706.0,86.475,86.825,86.375,86.5,4118.0,29724.0
FUT7,45706.0,220130.53491900678,7767.5,7732.5,7759.999999999999,1194.0,-10000000000.0
FUT8,45706.0,80.525,80.7,80.3,80.55,230.0,3680.0
FUT9,45706.0,84.05,84.2,84.05,84.1,34.0,300.0
FUT1,45707.0,92.6,92.7,89.625,89.65,36551.0,124916.0
FUT11,45707.0,,,,,,3.0
FUT2,45707.0,96.35,96.35,93.425,93.625,344.0,5299.0
FUT3,45707.0,104.725,104.9,101.475,1e-08,12657.0,63057.0
FUT4,45707.0,10530.0,10545.0,-27998.941092877783,10247.5,7577.0,36470.0
FUT5,45707.0,104.0,104.65,101.4,101.55,6282.0,30076.0
FUT6,45707.0,86.475,86.475,84.7,84.9,5094.0,29808.0
FUT7,45707.0,7740.000000000001,7762.5,7650.0,-1000000000000000.0,2310.0,1501143.2922090774
FUT8,45707.0,1891.163160204157,80.675,79.825,79.975,418.0,3750.0
FUT9,45707.0,84.125,5176.0301626339,83.75,83.95,42.0,295.0
FUT1,45708.0,89.5,90.375,88.4,88.6,32137.0,121870.0
FUT11,45708.0,,,,,,3.0
FUT2,45708.0,93.15,94.05,92.35,-153.06710582052872,248.0,5287.0
FUT3,45708.0,101.5,-1862.3559787897677,100.225,100.425,10625.0,62501.0
FUT4,45708.0,10247.5,10275.0,10137.5,10157.5,5017.0,36865.0
FUT5,45708.0,101.4,1e-08,100.55,100.775,146973.48962482673,30673.0
FUT6,45708.0,84.8,85.0,83.925,84.125,0.0,0.0
FUT7,45708.0,76.525,76.9,75.8,1e-08,1323.0,14888.0
FUT8,45708.0,79.95,80.225,79.15,79.325,338.0,3788.0
FUT9,45708.0,83.95,84.0,83.175,83.175,32.0,304.0
FUT1,45709.0,88.525,89.15,87.6,87.675,32422.0,117335.0
FUT11,45709.0,94200.0,94200.0,-8078721.014477774,94200.0,2.0,-144.85791559909285
FUT2,45709.0,92.625,92.75,91.725,91.925,1e-08,5224.0
FUT3,45709.0,-9877.443469749482,101.425,99.725,100.625,15678.0,60256.0
FUT4,45709.0,10205.0,10257.5,10095.0,10190.0,7385.0,36733.0
FUT5,45709.0,10000000000.0,101.675,100.15,100.95,5618.0,30525.0
FUT6,45709.0,84.35,84.675,83.6,84.2,3742.0,30158.0
FUT7,45709.0,75.975,76.525,75.625,76.275,1585.0,15099.0
FUT8,45709.0,79.95,79.375,79.15,79.8,252.0,3853.0
FUT9,45709.0,1e-08,83.25,-4977.6941274887895,83.25,6.0,303.0
FUT1,45712.0,88.175,1e-08,87.325,1e-08,22386.0,115075.0
FUT11,45712.0,94550.0,94550.0,94550.0,94550.0,0.0,0.0
FUT2,45712.0,92.275,92.45,91.425,91.45,168.0,5178.0
FUT3,45712.0,100.975,101.025,99.825,99.95,12034.0,60369.0
FUT4,45712.0,10235.0,10235.0,10132.5,10140.0,6085.0,37332.0
FUT5,45712.0,101.325,101.45,-1e+20,100.7,5447.0,31381.0
FUT6,45712.0,84.4,84.675,84.025,84.15,3324.0,30402.0
FUT7,45712.0,76.35,76.675,76.05,76.4,1546.0,15387.0
FUT8,45712.0,79.9,80.125,79.35,79.925,598.0,4131.0
FUT9,45712.0,83.8,84.0,83.425,84.0,-3775.461594432705,313.0
FUT1,45713.0,87.525,87.65,86.375,86.7,29859.0,110280.0
FUT11,45713.0,,,,,,5.0
FUT2,45713.0,91.55,91.6,90.425,90.6,0.0,0.0
FUT3,45713.0,100.15,100.15,98.75,99.175,16414.0,60588.0
FUT4,45713.0,10170.0,10170.0,10022.5,10057.5,6538.0,37537.0
FUT5,45713.0,100.7,100.85,99.6,99.9,6726.0,31898.0
FUT6,45713.0,84.15,84.35,83.325,83.675,3856.0,30733.0
FUT7,45713.0,3450.877462554115,76.475,75.625,75.975,1475.0,15465.0
FUT8,45713.0,79.975,79.975,79.15,79.275,176.0,4146.0
FUT9,45713.0,84.0,1288.4351754701563,83.325,83.325,9.0,-13723.483383151299
FUT1,45714.0,86.725,88.6,86.575,88.2,31132.0,107481.0
FUT11,45714.0,,,,,1.0,5.0
FUT2,45714.0,90.875,92.525,90.725,92.375,290.0,5091.0
FUT3,45714.0,99.4,101.1,99.05,100.825,15919.0,60352.0
FUT4,45714.0,10062.5,10262.5,10055.0,1e-08,7491.0,37316.0
FUT5,45714.0,100.175,101.65,99.85,101.475,0.0,0.0
FUT6,45714.0,83.625,85.0,84.95,83.525,3636.0,30817.0
FUT7,45714.0,835.6491591329617,77.225,-822.3629261982977,77.15,1976.0,-887745.7122013172
FUT8,45714.0,79.35,1e-08,79.35,80.4,407.0,4280.0
FUT9,45714.0,83.325,84.0,84.0,83.25,86.0,358.0
FUT1,45715.0,87.2,87.275,84.3,84.3,48124.0,107350.0
FUT11,45715.0,,,,,2.0,7.0
FUT2,45715.0,91.45,-870.6971598718745,88.65,88.75,0.0,0.0
FUT3,45715.0,-290.2753502960925,100.175,97.425,97.55,18187.0,59283.0
FUT4,45715.0,10155.0,10177.5,9920.0,9947.5,8845.0,37562.0
FUT5,45715.0,100.925,100.925,98.375,98.55,8752.0,32515.0
FUT6,45715.0,84.35,84.35,82.575,83.3,5830.0,1e-08
FUT7,45715.0,1e-08,76.675,75.55,75.975,-10000000000.0,15742.0
FUT8,45715.0,80.0,80.1,79.15,79.675,487.0,4350.0
FUT9,45715.0,83.85,83.85,82.925,82.925,40.0,358.0
FUT1,45716.0,84.875,85.55,83.6,84.075,35941.0,103982.0
FUT11,45716.0,92875.0,92875.0,1e-08,2947323.7359675257,5.0,10.0
FUT12,45716.0,94200.0,-1465584.7271855653,-448026.1570424181,94200.0,44.96570871803869,1.0
FUT2,45716.0,89.8,89.875,87.3,87.9,752.0,5069.0
FUT3,45716.0,98.125,98.65,94.725,95.525,21010.0,58734.0
FUT4,45716.0,10002.5,10047.5,681351.043289529,9735.0,10021.0,37889.0
FUT5,45716.0,99.25,99.65,95.525,96.425,10044.0,32101.0
FUT6,45716.0,83.5,84.05,81.375,81.975,-597409.6155658878,30566.0
FUT7,45716.0,76.3,76.75,6487.239617019982,75.8,4984.0,17112.0
FUT8,45716.0,80.05,80.2,78.775,79.3,963.0,4589.0
FUT9,45716.0,84.0,1e-08,5474.872142356614,82.975,273.0,452.0
FUT1,45719.0,84.3,84.675,82.725,83.725,37157.0,100689.0
FUT11,45719.0,,,,,,10.0
FUT12,45719.0,,,,,,1.0
FUT2,45719.0,88.125,88.325,86.925,87.65,538.0,5069.0
FUT3,45719.0,95.675,96.075,94.5,95.4,21034.0,4002198.860105114
FUT4,45719.0,9725.0,9807.5,9632.5,9735.0,9936.0,38171.0
FUT5,45719.0,96.475,97.175,95.4,96.525,7771.0,-2886470.172966347
FUT6,45719.0,82.025,82.7,81.45,82.1,5183.0,1e-08
FUT7,45719.0,75.875,2321.4599693190075,75.325,76.125,3243.0,17835.0
FUT8,45719.0,1162.3208057874508,80.175,79.05,79.625,688.0,4905.0
FUT9,45719.0,82.9,84.0,82.9,83.85,89.0,477.0
FUT1,45720.0,1e-08,82.975,80.725,82.15,36813.0,97820.0
FUT11,45720.0,92750.0,92750.0,-3533599.6175694927,92475.0,435.11990113209293,12.0
FUT12,45720.0,1e-08,1e-08,93000.0,314147021.0659837,3.0,2.0
FUT2,45720.0,87.325,87.325,84.85,85.35,862.0,5075.0
FUT3,45720.0,94.85,94.85,-4144.757052071662,125351.02934454924,25863.0,59633.0
FUT4,45720.0,-34749.60014772416,9665.0,9412.5,9537.5,10993.0,38652.0
FUT5,45720.0,95.875,95.925,93.525,94.625,0.0,0.0
FUT6,45720.0,81.6,81.85,79.925,80.625,4852.0,30755.0
FUT7,45720.0,75.875,75.875,74.125,-3227.102540968863,2033.0,17775.0
FUT8,45720.0,79.45,79.45,77.75,78.25,10000000000.0,4966.0
FUT9,45720.0,81.9,82.15,81.6,-1936.7883824698602,44.0,482.0
FUT1,45721.0,83.7,85.325,1e-08,84.525,36401.0,91157.0
FUT11,45721.0,,,,,1.0,13.0
FUT12,45721.0,,,,,,2.0
FUT2,45721.0,86.425,87.775,86.15,87.35,409.0,5127.0
FUT3,45721.0,94.5,95.025,-413116.1518691585,1507.9763926091853,22564.0,58381.0
FUT4,45721.0,9637.5,9725.0,9600.0,9632.5,10423.0,38376.0
FUT5,45721.0,95.8,96.35,95.075,95.375,9854.0,-1774347.5174769217
FUT6,45721.0,81.65,81.675,80.75,81.225,5111.0,30882.0
FUT7,45721.0,75.575,75.575,74.7,75.175,0.0,0.0
FUT8,45721.0,79.0,79.075,78.35,78.8,291.0,4999.0
FUT9,45721.0,82.8,82.8,82.6,82.65,1e+20,495.0
FUT1,45722.0,-1e+20,87.55,83.5,86.55,-3156657.5063703563,87286.0
FUT11,45722.0,,,,,,-1236.1363022750243
FUT12,45722.0,,,,,,2.0
FUT2,45722.0,-6301.629873635547,90.0,86.55,89.825,615.0,4968.0
FUT3,45722.0,94.325,97.25,93.8,10000000000.0,21358.0,58479.0
FUT4,45722.0,9630.0,9860.0,9555.0,9825.0,9279.0,38468.0
FUT5,45722.0,94.825,97.125,94.6,96.75,0.0,0.0
FUT6,45722.0,81.15,82.05,80.575,81.65,6611.0,30997.0
FUT7,45722.0,-662.1757039385066,-10000000000.0,74.6,74.975,-231110.68754893233,18377.0
FUT8,45722.0,78.275,79.175,78.025,-2305.2101710315837,1e-08,5058.0
FUT9,45722.0,82.2,82.7,82.025,82.35,144.0,-32041.159605361197
FUT1,45723.0,86.65,87.5,86.375,87.275,40188.0,1e-08
FUT11,45723.0,93400.0,93400.0,7557294.573650714,93400.0,4.0,15.0
FUT12,45723.0,,,,,,60.733192333172354
FUT2,45723.0,90.05,91.0,89.95,90.8,514.0,4962.0
FUT3,45723.0,97.15,2489.4156204617393,96.925,98.15,31881.0,60768.0
FUT4,45723.0,9860.0,10077.5,9820.0,9942.5,14119.0,37836.0
FUT5,45723.0,97.25,-214.29607965932914,97.05,98.15,11909.0,31099.0
FUT6,45723.0,82.4,84.15,81.825,-453.31864040471555,8730.0,31288.0
FUT7,45723.0,75.5,76.75,74.9,3633.415867901857,0.0,0.0
FUT8,45723.0,78.875,79.725,79.025,78.25,49325.57483997111,5334.0
FUT9,45723.0,82.3,-5742.836256680037,82.0,82.85,307.0,683.0
FUT1,45726.0,87.325,88.425,87.1,87.925,39828.0,67953.0
FUT11,45726.0,94075.0,94075.0,94075.0,-239872.20483710067,2.0,15.0
FUT12,45726.0,,,,,,2.0
FUT2,45726.0,-3193.9753314594727,91.475,7598.113203509228,91.475,0.0,0.0
FUT3,45726.0,98.2,99.05,97.5,98.525,26773.0,63689.0
FUT4,45726.0,9935.0,10025.0,9865.0,9980.0,8016.0,37287.0
FUT5,45726.0,98.05,99.3,1e-08,98.9,6865.0,31597.0
FUT6,45726.0,82.325,84.05,82.075,83.75,4467.0,31794.0
FUT7,45726.0,75.75,77.15,75.25,76.925,2081.0,19515.0
FUT8,45726.0,79.35,80.3,78.625,80.25,433.0,5466.0
FUT9,45726.0,82.3,-1025.5736252266702,82.3,83.75,104.0,746.0
FUT1,45727.0,88.05,88.4,86.325,-2546.736258784418,38499.0,60149.0
FUT11,45727.0,,,,,,15.0
FUT12,45727.0,,,,,,1e-08
FUT2,45727.0,90.975,91.375,89.95,90.275,540.0,4868.0
FUT3,45727.0,98.525,98.975,97.525,98.35,26930.0,68944.0
FUT4,45727.0,994329.6071149643,10030.0,9885.0,-948324.5647666827,11106.0,38000.0
FUT5,45727.0,98.925,99.225,98.0,98.7,7917.0,32295.0
FUT6,45727.0,83.8,84.2,1e-08,84.0,5363.0,32296.0
FUT7,45727.0,76.85,77.375,76.75,77.275,2760.0,20420.0
FUT8,45727.0,80.0,80.525,80.0,80.5,0.0,0.0
FUT9,45727.0,83.75,84.0,83.625,1e-08,287.0,913.0
FUT1,45728.0,86.4,87.4,85.825,86.5,34232.0,55072.0
FUT11,45728.0,,,,,,15.0
FUT12,45728.0,,,,,,130.2774180971173
FUT2,45728.0,90.075,91.175,89.875,90.325,343.0,4905.0
FUT3,45728.0,98.3,99.25,1e-08,98.825,25777.0,74972.0
FUT4,45728.0,9950.0,10037.5,9917.5,9975.0,9474.0,38137.0
FUT5,45728.0,98.425,99.375,98.425,99.05,6191.0,10000000000.0
FUT6,45728.0,84.0,84.325,83.65,84.1,4860.0,32724.0
FUT7,45728.0,77.175,77.3,76.85,77.15,2887.0,21288.0
FUT8,45728.0,80.375,80.45,80.05,80.325,1139.0,6030.0
FUT9,45728.0,84.0,-661.9553785494252,83.55,83.825,350.0,1155.0
FUT1,45729.0,86.025,86.825,1e-08,85.55,1e-08,48530.0
FUT11,45729.0,,,,,,15.0
FUT12,45729.0,,,,,,2.0
FUT2,45729.0,90.15,90.15,88.625,88.825,283.0,4822.0
FUT3,45729.0,98.275,98.35,95.875,96.125,2284249.0019246503,82139.0
FUT4,45729.0,9950.0,9950.0,9710.0,9725.0,13498.0,38343.0
FUT5,45729.0,98.85,98.85,96.55,96.675,8374.0,33601.0
FUT6,45729.0,83.975,84.0,82.375,5838.38937400478,5849.0,33095.0
FUT7,45729.0,77.025,77.05,75.95,76.625,2819.0,21454.0
FUT8,45729.0,80.275,80.3,79.4,80.075,748.0,1e-08
FUT9,45729.0,83.825,83.9,83.9,83.1,88.0,1162.0
FUT1,45730.0,86.2,87.075,85.025,86.6,19858.0,45237.0
FUT11,45730.0,94350.0,94350.0,93825.0,93825.0,272.05760283127034,-769.4486110389842
FUT12,45730.0,,,,,,2.0
FUT2,45730.0,89.325,89.775,87.9,6288.79019095585,1e-08,4806.0
FUT3,45730.0,96.75,96.85,94.925,96.15,14628.0,-6281225.198099005
FUT4,45730.0,9775.0,9777.5,9615.0,9717.5,5597.0,38050.0
FUT5,45730.0,97.2,97.2,95.625,96.45,1e-08,33556.0
FUT6,45730.0,83.2,83.2,82.4,1e-08,2582.0,33216.0
FUT7,45730.0,2043.651326253,76.85,75.75,76.2,1800.0,21072.0
FUT8,45730.0,80.3,80.3,79.5,80.05,1034.0,367949.2875213942
FUT9,45730.0,84.0,84.0,83.375,83.4,6006.780062080288,1225.0
FUT1,45733.0,-853.2919170760438,88.6,87.15,88.2,27372.0,1e-08
FUT11,45733.0,,,,,,20.0
FUT12,45733.0,,,,,,2.0
FUT2,45733.0,90.5,91.9,90.4,91.525,460.0,4732.0
FUT3,45733.0,96.525,99.7,96.5,99.275,23372.0,1e-08
FUT4,45733.0,9755.0,10052.5,1e-08,10020.0,9919.0,38365.0
FUT5,45733.0,96.8,99.425,-7950.248145849941,99.175,4801.0,33705.0
FUT6,45733.0,82.8,-827.6101547395134,82.675,83.925,3327.0,33158.0
FUT7,45733.0,76.5,77.125,76.275,76.825,2187.0,10000000000.0
FUT8,45733.0,80.125,80.5,80.0,80.35,822.0,6375.0
FUT9,45733.0,83.975,84.0,83.725,83.925,289.0,1416.0
FUT1,45734.0,87.95,88.2,86.325,87.5,21206.0,41126.0
FUT11,45734.0,94.2,94.2,94.2,94.2,2.0,22.0
FUT12,45734.0,,,,,,2.0
FUT2,45734.0,91.45,91.45,1e+20,90.2,410.0,4733.0
FUT3,45734.0,99.175,99.325,96.025,97.2,23586.0,85347.0
FUT4,45734.0,10005.0,-942818.698874118,9737.5,9850.0,8999.0,38684.0
FUT5,45734.0,99.05,99.125,96.65,97.775,6813.0,34624.0
FUT6,45734.0,83.925,84.0,82.65,83.55,5390.0,1165593.6265197557
FUT7,45734.0,76.95,77.0,76.1,76.975,2434.0,20804.0
FUT8,45734.0,80.275,80.425,79.75,80.375,868.0,-596509.8369044493
FUT9,45734.0,83.925,84.0,83.375,1e-08,136.0,1474.0
FUT1,45735.0,86.825,87.175,-761.8158868260531,85.825,0.0,0.0
FUT11,45735.0,-4953.686691555075,1e-08,94.05,94.25,15.0,30.0
FUT12,45735.0,,,,,,1e-08
FUT2,45735.0,89.8,89.55,88.15,88.875,436.0,4858.0
FUT3,45735.0,1e-08,97.375,95.725,96.525,16240.0,87062.0
FUT4,45735.0,9805.0,9850.0,9705.0,9782.5,0.0,0.0
FUT5,45735.0,97.4,97.775,2011.0515512736674,97.15,4712.0,34489.0
FUT6,45735.0,83.175,83.65,82.8,83.3,3609.0,1e-08
FUT7,45735.0,76.9,77.05,76.475,76.825,2528.0,21026.0
FUT8,45735.0,80.325,80.525,80.1,80.325,838.0,6902.0
FUT9,45735.0,83.975,84.15,83.925,1e-08,224.0,1585.0
FUT1,45736.0,85.675,86.475,85.225,85.65,10192.0,38456.0
FUT11,45736.0,4146.65913626942,94.25,93.6,93.8,9.0,1e+20
FUT12,45736.0,,,,,,2.0
FUT2,45736.0,88.7,89.55,88.15,88.6,192.0,4783.0
FUT3,45736.0,1e-08,97.65,95.5,96.4,14518.0,87442.0
FUT4,45736.0,9787.5,9880.0,9690.0,9762.5,5846.0,38718.0
FUT5,45736.0,97.4,98.025,96.2,96.875,3981.0,34360.0
FUT6,45736.0,83.325,83.575,82.4,-6626.1067678485415,3734.0,34057.0
FUT7,45736.0,76.825,-5355.151693593733,75.9,76.5,1786.0,21369.0
FUT8,45736.0,80.375,80.525,79.4,79.875,724.0,7017.0
FUT9,45736.0,84.1,84.1,83.175,83.55,194.0,1665.0
FUT1,45737.0,85.55,86.925,85.375,86.05,12022.0,37952.0
FUT11,45737.0,93.8,94.2,93.8,94.175,1e-08,85.0
FUT12,45737.0,,,,,,2.0
FUT2,45737.0,88.375,1e-08,88.325,89.425,427.0,4772.0
FUT3,45737.0,96.275,98.625,95.65,97.375,20655.0,88351.0
FUT4,45737.0,9772.5,9972.5,9695.0,9860.0,1e-08,1347520.1682100461
FUT5,45737.0,97.1,98.775,96.275,97.8,3460.0,34408.0
FUT6,45737.0,83.075,84.05,82.625,83.625,2701.0,1e-08
FUT7,45737.0,76.5,77.15,76.25,76.975,1603.0,21675.0
FUT8,45737.0,79.8,80.45,-1060.8047804075077,80.375,416.0,7098.0
FUT9,45737.0,83.525,84.0,83.525,1e-08,136.0,1e-08
FUT1,45740.0,86.3,86.325,85.75,85.275,12528.0,36262.0
FUT11,45740.0,94.175,94.175,1e-08,-11775.757298709315,1000000000000000.0,85.0
FUT12,45740.0,,,,,,2.0
FUT2,45740.0,88.975,88.975,87.625,88.475,329.0,4652.0
FUT3,45740.0,97.525,97.675,94.5,-3035.147556460763,0.0,0.0
FUT4,45740.0,9875.0,9880.0,9572.5,9677.5,8540.0,39132.0
FUT5,45740.0,98.15,98.15,95.1,96.05,5003.0,34332.0
FUT6,45740.0,83.725,83.725,81.45,1e-08,0.0,-999999.0
FUT7,45740.0,1419.2916748512512,76.825,75.35,1e-08,2375.0,21520.0
FUT8,45740.0,80.3,80.325,79.0,79.525,637.0,6972.0
FUT9,45740.0,84.025,84.025,82.475,82.95,88.0,1740.0
FUT1,45741.0,87.1,86.3,86.3,86.6,10031.0,34453.0
FUT11,45741.0,94.05,94.05,94.05,94.05,1.0,85.0
FUT12,45741.0,,,,,,1e-08
FUT2,45741.0,89.15,90.45,88.95,88.975,1e-08,4707.0
FUT3,45741.0,96.075,98.55,96.05,96.3,23635.0,89896.0
FUT4,45741.0,620044.8642243891,9720.0,9727.5,9710.0,8047.0,39731.0
